SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PRAJWAL REVANNA,Janata Dal (Secular),675512,1094,676606,52.96
2,MANJU A,Bharatiya Janata Party,533389,1893,535282,41.9
3,VINODRAJ K H,Bahujan Samaj Party,38682,79,38761,3.03
4,H M CHANDREGOWDA,Uttama Prajaakeeya Party,7007,16,7023,0.55
5,M. MAHESH (AL: LOKESH),Independent,3706,4,3710,0.29
6,R G SATHISHA,Independent,4501,7,4508,0.35
7,NOTA,None of the Above,11641,21,11662,0.91
,Total, ,1274438,3114,1277552,
