SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ISWAR CHANDRA DAS,Communist Party of India (Marxist),175768,152,175920,12.22
2,PARESH CHANDRA DAS,Bharatiya Janata Party,550671,852,551523,38.32
3,MUKUL BISWAS,Bahujan Samaj Party,8852,10,8862,0.62
4,SIDDHARTHA MAJUMDAR,Indian National Congress,38426,46,38472,2.67
5,SUNIL KUMAR MONDAL,All India Trinamool Congress,640490,344,640834,44.52
6,NIRMAL MAJHI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),6416,3,6419,0.45
7,BIPLAB MISTRI,Bharatiya Nyay-Adhikar Raksha Party,6494,2,6496,0.45
8,NOTA,None of the Above,10747,13,10760,0.75
,Total, ,1437864,1422,1439286,
