SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,GAUTAM RAY,Bahujan Samaj Party,8536,33,8569,0.58
2,JAGANNATH SARKAR,Bharatiya Janata Party,779767,3486,783253,52.78
3,BISWAS RAMA,Communist Party of India (Marxist),97462,309,97771,6.59
4,MINATI BISWAS,Indian National Congress,23178,119,23297,1.57
5,RUPALI BISWAS,All India Trinamool Congress,548736,1089,549825,37.05
6,HALDAR PARESH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),6449,5,6454,0.43
7,BIDYUT BISWAS,Independent,5716,13,5729,0.39
8,NOTA,None of the Above,9111,26,9137,0.62
,Total, ,1478955,5080,1484035,
