SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,S.S AHLUWALIA,Bharatiya Janata Party,597450,926,598376,41.76
2,ABHAS RAY CHAUDHURI,Communist Party of India (Marxist),161103,226,161329,11.26
3,DR. MAMTAZ SANGHAMITA,All India Trinamool Congress,595611,326,595937,41.59
4,RANAJIT MUKHERJEE,Indian National Congress,38481,35,38516,2.69
5,RAMKRISHNA MALIK (DEV),Bahujan Samaj Party,13762,4,13766,0.96
6,SUCHETA KUNDU(BANERJEE),SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),6542,1,6543,0.46
7,NOTA,None of the Above,18526,14,18540,1.29
,Total, ,1431475,1532,1433007,
