SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABHIJIT SAHA,Indian National Congress,30005,107,30112,2.06
2,ASIT KUMAR MAL,All India Trinamool Congress,698441,730,699171,47.85
3,DAS RAMPRASAD,Bharatiya Janata Party,591445,1324,592769,40.57
4,DAS SAMIRAN,Bahujan Samaj Party,9156,9,9165,0.63
5,RAM CHANDRA DOME,Communist Party of India (Marxist),91831,133,91964,6.29
6,BIJOY DOLUI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),8796,1,8797,0.6
7,SIMANTA MONDAL,Rashtravadi Janata Party,17010,3,17013,1.16
8,NOTA,None of the Above,12265,13,12278,0.84
,Total, ,1458949,2320,1461269,
