SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Ajay Tamta,Bharatiya Janata Party,430455,14196,444651,64.03
2,Pradeep Tamta,Indian National Congress,209836,1829,211665,30.48
3,Sunder Dhoni (Advocate),Bahujan Samaj Party,10059,131,10190,1.47
4,K.L. Arya,Uttarakhand Kranti Dal,3991,69,4060,0.58
5,Dropadi Verma,Uttarakhand Kranti Dal (Democratic),2981,69,3050,0.44
6,Advocate Vimla Arya,UTTARAKHAND PARIVARTAN PARTY,5291,60,5351,0.77
7,NOTA,None of the Above,15311,194,15505,2.23
,Total, ,677924,16548,694472,
