SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,MANOJ RAJORIA,Bharatiya Janata Party,523801,2642,526443,52.75
2,RAMKUMAR,Bahujan Samaj Party,25674,44,25718,2.58
3,SANJAY KUMAR,Indian National Congress,427847,914,428761,42.96
4,JEET RAM BAIRWA,Ambedkarite Party of India,7011,9,7020,0.7
5,VIJAY BABU,Prabuddha Republican Party,2782,1,2783,0.28
6,NOTA,None of the Above,7306,13,7319,0.73
,Total, ,994421,3623,998044,
