SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,RAM PAL SHARMA,Indian National Congress,325145,1015,326160,24.89
2,SHIVLAL GURJAR,Bahujan Samaj Party,15599,28,15627,1.19
3,SUBHASH CHANDRA BAHERIA,Bharatiya Janata Party,936065,2095,938160,71.59
4,PAWAN KUMAR SHARMA,Right to Recall Party,13140,8,13148,1
5,NOTA,None of the Above,17388,30,17418,1.33
,Total, ,1307337,3176,1310513,
