SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KAILASH CHOUDHARY,Bharatiya Janata Party,844104,2422,846526,59.52
2,MANVENDRA SINGH,Indian National Congress,520856,1862,522718,36.75
3,RAMESH KUMAR,Bahujan Mukti Party,16663,36,16699,1.17
4,POPATLAL,Independent,3359,1,3360,0.24
5,BHERARAM JAKHAR,Independent,2385,0,2385,0.17
6,MULA RAM,Independent,3516,1,3517,0.25
7,HANEEF,Independent,8069,1,8070,0.57
8,NOTA,None of the Above,18989,7,18996,1.34
,Total, ,1417941,4330,1422271,
