SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,GIRISH RAYA CHODANKAR,Indian National Congress,164407,190,164597,38.4
2,SHRIPAD YESSO NAIK,Bharatiya Janata Party,244034,810,244844,57.12
3,AMIT ATMARAM KORGAONKAR,Republican Party of India (Kamble),2804,5,2809,0.66
4,DATTATRAYA PADGAONKAR,Aam Aadmi Party,4748,8,4756,1.11
5,AISHWARYA ARJUN SALGAONKAR,Independent,2124,3,2127,0.5
6,BHAGAWANT SADANAND KAMAT,Independent,2430,2,2432,0.57
7,NOTA,None of the Above,7047,16,7063,1.65
,Total, ,427594,1034,428628,
