SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AJAY SINGH (PANKAJ),Bahujan Samaj Party,422476,910,423386,37.47
2,BRIJLAL KHABRI,Indian National Congress,89444,162,89606,7.93
3,BHANU PRATAP SINGH VERMA,Bharatiya Janata Party,579723,2040,581763,51.49
4,RAMSINGH,Communist Party of India (Marxist-Leninist) (Liberation),8786,6,8792,0.78
5,SHRAVAN KUMAR PAL,Rashtriya Shoshit Samaj Party,13861,33,13894,1.23
6,NOTA,None of the Above,12493,21,12514,1.11
,Total, ,1126783,3172,1129955,
