SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Akshay Yadav,Samajwadi Party,465686,1352,467038,43.41
2,Dr. Chandra Sen Jadon,Bharatiya Janata Party,494050,1769,495819,46.09
3,Upendra Singh Rajput,Bharatiya Kisan Parivartan Party,9486,17,9503,0.88
4,Shivpal Singh Yadav,Pragatishil Samajwadi Party (Lohia),91651,218,91869,8.54
5,Chaudhary Basheer,Independent,2539,6,2545,0.24
6,Rajveer,Independent,2409,7,2416,0.22
7,NOTA,None of the Above,6659,17,6676,0.62
,Total, ,1072480,3386,1075866,
