SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KRISHNA PRATAP SINGH K.P.,Bharatiya Janata Party,439292,900,440192,42.3
2,DEO VRAT MISHRA,Indian National Congress,27107,78,27185,2.61
3,SHYAM SINGH YADAV,Bahujan Samaj Party,520046,1082,521128,50.08
4,AJAY KUMAR SHARMA,Moulik Adhikar Party,6390,2,6392,0.61
5,ANIL,Hum Sabki Party,1432,0,1432,0.14
6,COM. ASHOK KUMAR KHARWAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1593,0,1593,0.15
7,BRIJESH KUMAR,Suheldev Bharatiya Samaj Party,5465,1,5466,0.53
8,NAVIN,Voters Party International,945,1,946,0.09
9,MOTIUDDIN,Rashtriya Ulama Council,2960,0,2960,0.28
10,RAJESH KUMAR,Rashtriya Samaj Paksha,2195,2,2197,0.21
11,RUKMNI DEVI,Pragatisheel Manav Samaj Party,2162,1,2163,0.21
12,VINOD KUMAR,Andaman & Nicobar Janta Party,2017,0,2017,0.19
13,VISHOK KUMAR VISHWAKARMA,Nationalist Janshakti Party,2446,1,2447,0.24
14,SHESHMANI MAURYA,Hindusthan Nirman Dal,3838,2,3840,0.37
15,SHYAMLAL,Bharat Prabhat Party,1730,1,1731,0.17
16,SUNIL KUMAR,Rashtriya Jan Gaurav Party,5768,0,5768,0.55
17,SANGEETA DEVI,Pragatishil Samajwadi Party (Lohia),3747,5,3752,0.36
18,ASHOK KUMAR,Independent,1187,0,1187,0.11
19,PRADEEP KUMAR PANDEY,Independent,4924,0,4924,0.47
20,MADHAVENDRA PUSHKAR SINGH,Independent,890,1,891,0.09
21,NOTA,None of the Above,2426,15,2441,0.23
,Total, ,1038560,2092,1040652,
