SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AGATHA K. SANGMA,National People's Party,304185,270,304455,52.22
2,DR. MUKUL SANGMA,Indian National Congress,240240,185,240425,41.24
3,RIKMAN GARREY MOMIN,Bharatiya Janata Party,31394,313,31707,5.44
4,NOTA,None of the Above,6451,3,6454,1.11
,Total, ,582270,771,583041,
