SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,JEMINO MAWTHOH,United Democratic Party,267080,176,267256,34.08
2,SANBOR SHULLAI,Bharatiya Janata Party,75786,897,76683,9.78
3,VINCENT H. PALA,Indian National Congress,419212,477,419689,53.52
4,ROMEO PHIRA RANI,Independent,4946,15,4961,0.63
5,SAMUEL HASHAH,Independent,4582,19,4601,0.59
6,T.H.S. BONNEY,Independent,6569,11,6580,0.84
7,NOTA,None of the Above,4398,22,4420,0.56
,Total, ,782573,1617,784190,
