SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Khant Vechatbhai Kuberbhai,Indian National Congress,301046,2549,303595,28.02
2,Ratansinh Magansinh Rathod,Bharatiya Janata Party,727301,4835,732136,67.56
3,Virendra Parsottamdas Patel,Nationalist Congress Party,9809,17,9826,0.91
4,Shaikh Kalim Abdul Latif,Bahujan Samaj Party,3892,13,3905,0.36
5,Rathod Vijaysinh Mohansinh,Hindusthan Nirman Dal,4827,42,4869,0.45
6,Lalabhai Gadhvi,Independent,9196,16,9212,0.85
7,NOTA,None of the Above,20066,67,20133,1.86
,Total, ,1076137,7539,1083676,
