SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PRAHLAD SINGH TIPANYA,Indian National Congress,489757,423,490180,35.04
2,"BADRILAL ""AKELA""",Bahujan Samaj Party,18307,31,18338,1.31
3,MAHENDRA SINGH SOLANKY,Bharatiya Janata Party,860708,1721,862429,61.65
4,PRAVIN SHANTARAM GANGURDE,Bharat Prabhat Party,9806,12,9818,0.7
5,NITIN VERMA,Independent,4636,3,4639,0.33
6,MAHENDRA SING,Independent,4505,3,4508,0.32
7,NOTA,None of the Above,9025,9,9034,0.65
,Total, ,1396744,2202,1398946,
