SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,BIREN SINGH ENGTI,Indian National Congress,141344,346,141690,22.94
2,HOREN SING BEY,Bharatiya Janata Party,380183,1133,381316,61.73
3,LIENKHOCHON,National People's Party,9920,117,10037,1.62
4,HOLIRAM TERANG,Autonomous State Demand Committee,36840,75,36915,5.98
5,JONES INGTI KATHAR,Independent,39425,158,39583,6.41
6,NOTA,None of the Above,8160,34,8194,1.33
,Total, ,615872,1863,617735,
