SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,K L Chishi,Indian National Congress,481915,2251,484166,48.11
2,Hayithung Tungoe,National People's Party,14219,778,14997,1.49
3,Tokheho Yepthomi,Nationalist Democratic Progressive Party,499683,827,500510,49.73
4,Dr. M M Thromwa Konyak,Independent,4316,304,4620,0.46
5,NOTA,None of the Above,2009,55,2064,0.21
,Total, ,1002142,4215,1006357,
