SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABDUL KHADER HAJI,Bharatiya Janata Party,103,22,125,0.27
2,ALI AKBAR K.,Communist Party of India,141,2,143,0.3
3,MOHAMMED FAIZAL PP,Nationalist Congress Party,22796,55,22851,48.61
4,SHAREEF KHAN,Communist Party of India (Marxist),419,1,420,0.89
5,HAMDULLAH SAYEED,Indian National Congress,21980,48,22028,46.86
6,DR. MOHAMMED SADIQUE KP,Janata Dal (United),1339,3,1342,2.85
7,NOTA,None of the Above,99,1,100,0.21
,Total, ,46877,132,47009,
