SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ALPHONS KANNANTHANAM,Bharatiya Janata Party,137531,218,137749,14.24
2,P A NIAMATHULLA,Bahujan Samaj Party,1342,1,1343,0.14
3,P RAJEEV,Communist Party of India (Marxist),321344,766,322110,33.3
4,HIBI EDEN,Indian National Congress,490854,409,491263,50.79
5,ABDUL KHADER VAZHAKKALA,Samajwadi Forward Bloc,932,0,932,0.1
6,V M FAIZAL,SOCIAL DEMOCRATIC PARTY OF INDIA,4309,0,4309,0.45
7,RAJEEV NAGAN,Ambedkarite Party of India,821,0,821,0.08
8,ADV VIVEK K VIJAYAN,Rashtriya Samaj Paksha,379,0,379,0.04
9,SHAJAHAN ABDULKHADAR,Communist Party of India (Marxist-Leninist) Red Star,470,0,470,0.05
10,ASWATHI RAJAPPAN,Independent,494,0,494,0.05
11,KUMAR,Independent,603,1,604,0.06
12,LAILA RASHEED,Independent,797,0,797,0.08
13,SREEDHARAN,Independent,554,0,554,0.06
14,NOTA,None of the Above,5371,7,5378,0.56
,Total, ,965801,1402,967203,
