SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Lowangcha Wanglat,Indian National Congress,80378,3557,83935,28.57
2,Mongol Yomso,People's Party of Arunachal,22160,777,22937,7.81
3,Tapir Gao,Bharatiya Janata Party,148567,5316,153883,52.38
4,Bandey Mili,Janata Dal (Secular),15304,654,15958,5.43
5,C. C. Singpho,Independent,10955,538,11493,3.91
6,NOTA,None of the Above,5490,85,5575,1.9
,Total, ,282854,10927,293781,
