SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KIREN RIJIJU,Bharatiya Janata Party,216494,9302,225796,63.02
2,NABAM TUKI,Indian National Congress,49362,1591,50953,14.22
3,SUBU KECHI,People's Party of Arunachal,4633,133,4766,1.33
4,JARJUM ETE,Janata Dal (Secular),41509,2410,43919,12.26
5,JOMIN NYOKIR KARA,All India Forward Bloc,1879,42,1921,0.54
6,KHYODA APIK,National People's Party,26530,589,27119,7.57
7,RUMAK JOMOH,Independent,1878,68,1946,0.54
8,NOTA,None of the Above,1837,52,1889,0.53
,Total, ,344122,14187,358309,
