SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ASHOK MAHADEORAO NETE,Bharatiya Janata Party,517722,2246,519968,45.5
2,Dr. NAMDEO DALLUJI USENDI,Indian National Congress,440386,2056,442442,38.72
3,HARICHANDRA NAGOJI MANGAM,Bahujan Samaj Party,28006,98,28104,2.46
4,DEORAO MONBA NANNAWARE,Ambedkarite Party of India,16090,27,16117,1.41
5,Dr. RAMESHKUMAR BABURAOJI GAJBE,Vanchit Bahujan Aaghadi,110736,732,111468,9.75
6,NOTA,None of the Above,24418,181,24599,2.15
,Total, ,1137358,5340,1142698,
